OrderId,CustomerId,Amount,OrderDate
ORD-009301,C1302,75.25,2024-04-10
ORD-009302,C1303,99.5,2024-04-11
ORD-009303,C1304,120,2024-04-12
ORD-009304,C1305,150,2024-04-13
ORD-009305,C1306,185,2024-04-14
ORD-009306,C1307,210,2024-04-15
ORD-009307,C1308,275,2024-04-16
ORD-009308,C1309,350,2024-04-17
ORD-009309,C1310,499.99,2024-04-18
ORD-009310,C1311,15.99,2024-04-19
ORD-009311,C1312,25,2024-04-20
ORD-009312,C1313,33.5,2024-04-21
ORD-009313,C1314,45.99,2024-04-22
ORD-009314,C1315,59,2024-04-23
ORD-009315,C1316,75.25,2024-04-24
ORD-009316,C1317,99.5,2024-04-25
ORD-009317,C1318,120,2024-04-26
ORD-009318,C1319,150,2024-04-27
ORD-009319,C1320,185,2024-04-28
ORD-009320,C1321,210,2024-04-29
ORD-009321,C1322,275,2024-04-30
ORD-009322,C1323,350,2024-05-01
ORD-009323,C1324,499.99,2024-05-02
ORD-009324,C1325,15.99,2024-05-03
ORD-009325,C1326,25,2024-05-04
ORD-009326,C1327,33.5,2024-05-05
ORD-009327,C1328,45.99,2024-05-06
ORD-009328,C1329,59,2024-05-07
ORD-009329,C1330,75.25,2024-05-08
ORD-009330,C1331,99.5,2024-05-09
ORD-009331,C1332,120,2024-05-10
ORD-009332,C1333,150,2024-05-11
ORD-009333,C1334,185,2024-05-12
ORD-009334,C1335,210,2024-05-13
ORD-009335,C1336,275,2024-05-14
ORD-009336,C1337,350,2024-05-15
ORD-009337,C1338,499.99,2024-05-16
ORD-009338,C1339,15.99,2024-05-17
ORD-009339,C1340,25,2024-05-18
ORD-009340,C1341,33.5,2024-05-19
ORD-009341,C1342,45.99,2024-05-20
ORD-009342,C1343,59,2024-05-21
ORD-009343,C1344,75.25,2024-05-22
ORD-009344,C1345,99.5,2024-05-23
ORD-009345,C1346,120,2024-05-24
ORD-009346,C1347,150,2024-05-25
ORD-009347,C1348,185,2024-05-26
ORD-009348,C1349,210,2024-05-27
ORD-009349,C1350,275,2024-05-28
ORD-009350,C1351,350,2024-05-29
ORD-009351,C1352,499.99,2024-05-30
ORD-009352,C1353,15.99,2024-05-31
ORD-009353,C1354,25,2024-06-01
ORD-009354,C1355,33.5,2024-06-02
ORD-009355,C1356,45.99,2024-06-03
ORD-009356,C1357,59,2024-06-04
ORD-009357,C1358,75.25,2024-06-05
ORD-009358,C1359,99.5,2024-06-06
ORD-009359,C1360,120,2024-06-07
ORD-009360,C1361,150,2024-06-08
ORD-009361,C1362,185,2024-06-09
ORD-009362,C1363,210,2024-06-10
ORD-009363,C1364,275,2024-06-11
ORD-009364,C1365,350,2024-06-12
ORD-009365,C1366,499.99,2024-06-13
ORD-009366,C1367,15.99,2024-06-14
ORD-009367,C1368,25,2024-06-15
ORD-009368,C1369,33.5,2024-06-16
ORD-009369,C1370,45.99,2024-06-17
ORD-009370,C1371,59,2024-06-18
ORD-009371,C1372,75.25,2024-06-19
ORD-009372,C1373,99.5,2024-06-20
ORD-009373,C1374,120,2024-06-21
ORD-009374,C1375,150,2024-06-22
ORD-009375,C1376,185,2024-06-23
ORD-009376,C1377,210,2024-06-24
ORD-009377,C1378,275,2024-06-25
ORD-009378,C1379,350,2024-06-26
ORD-009379,C1380,499.99,2024-06-27
ORD-009380,C1381,15.99,2024-06-28
ORD-009381,C1382,25,2024-06-29
ORD-009382,C1383,33.5,2024-06-30
ORD-009383,C1384,45.99,2024-07-01
ORD-009384,C1385,59,2024-07-02
ORD-009385,C1386,75.25,2024-07-03
ORD-009386,C1387,99.5,2024-07-04
ORD-009387,C1388,120,2024-07-05
ORD-009388,C1389,150,2024-07-06
ORD-009389,C1390,185,2024-07-07
ORD-009390,C1391,210,2024-07-08
ORD-009391,C1392,275,2024-07-09
ORD-009392,C1393,350,2024-07-10
ORD-009393,C1394,499.99,2024-07-11
ORD-009394,C1395,15.99,2024-07-12
ORD-009395,C1396,25,2024-07-13
ORD-009396,C1397,33.5,2024-07-14
ORD-009397,C1398,45.99,2024-07-15
ORD-009398,C1399,59,2024-07-16
ORD-009399,C1400,75.25,2024-07-17
ORD-009400,C1401,99.5,2024-07-18
ORD-009401,C1402,120,2024-07-19
ORD-009402,C1403,150,2024-07-20
ORD-009403,C1404,185,2024-07-21
ORD-009404,C1405,210,2024-07-22
ORD-009405,C1406,275,2024-07-23
ORD-009406,C1407,350,2024-07-24
ORD-009407,C1408,499.99,2024-07-25
ORD-009408,C1409,15.99,2024-07-26
ORD-009409,C1410,25,2024-07-27
ORD-009410,C1411,33.5,2024-07-28
ORD-009411,C1412,45.99,2024-07-29
ORD-009412,C1413,59,2024-07-30
ORD-009413,C1414,75.25,2024-07-31
ORD-009414,C1415,99.5,2024-08-01
ORD-009415,C1416,120,2024-08-02
ORD-009416,C1417,150,2024-08-03
ORD-009417,C1418,185,2024-08-04
ORD-009418,C1419,210,2024-08-05
ORD-009419,C1420,275,2024-08-06
ORD-009420,C1421,350,2024-08-07
ORD-009421,C1422,499.99,2024-08-08
ORD-009422,C1423,15.99,2024-08-09
ORD-009423,C1424,25,2024-08-10
ORD-009424,C1425,33.5,2024-08-11
ORD-009425,C1426,45.99,2024-08-12
ORD-009426,C1427,59,2024-08-13
ORD-009427,C1428,75.25,2024-08-14
ORD-009428,C1429,99.5,2024-08-15
ORD-009429,C1430,120,2024-08-16
ORD-009430,C1431,150,2024-08-17
ORD-009431,C1432,185,2024-08-18
ORD-009432,C1433,210,2024-08-19
ORD-009433,C1434,275,2024-08-20
ORD-009434,C1435,350,2024-08-21
ORD-009435,C1436,499.99,2024-08-22
ORD-009436,C1437,15.99,2024-08-23
ORD-009437,C1438,25,2024-08-24
ORD-009438,C1439,33.5,2024-08-25
ORD-009439,C1440,45.99,2024-08-26
ORD-009440,C1441,59,2024-08-27
ORD-009441,C1442,75.25,2024-08-28
ORD-009442,C1443,99.5,2024-08-29
ORD-009443,C1444,120,2024-08-30
ORD-009444,C1445,150,2024-08-31
ORD-009445,C1446,185,2024-09-01
ORD-009446,C1447,210,2024-09-02
ORD-009447,C1448,275,2024-09-03
ORD-009448,C1449,350,2024-09-04
ORD-009449,C1450,499.99,2024-09-05
ORD-009450,C1451,15.99,2024-09-06
ORD-009451,C1452,25,2024-09-07
ORD-009452,C1453,33.5,2024-09-08
ORD-009453,C1454,45.99,2024-09-09
ORD-009454,C1455,59,2024-09-10
ORD-009455,C1456,75.25,2024-09-11
ORD-009456,C1457,99.5,2024-09-12
ORD-009457,C1458,120,2024-09-13
ORD-009458,C1459,150,2024-09-14
ORD-009459,C1460,185,2024-09-15
ORD-009460,C1461,210,2024-09-16
ORD-009461,C1462,275,2024-09-17
ORD-009462,C1463,350,2024-09-18
ORD-009463,C1464,499.99,2024-09-19
ORD-009464,C1465,15.99,2024-09-20
ORD-009465,C1466,25,2024-09-21
ORD-009466,C1467,33.5,2024-09-22
ORD-009467,C1468,45.99,2024-09-23
ORD-009468,C1469,59,2024-09-24
ORD-009469,C1470,75.25,2024-09-25
ORD-009470,C1471,99.5,2024-09-26
ORD-009471,C1472,120,2024-09-27
ORD-009472,C1473,150,2024-09-28
ORD-009473,C1474,185,2024-09-29
ORD-009474,C1475,210,2024-09-30
ORD-009475,C1476,275,2024-10-01
ORD-009476,C1477,350,2024-10-02
ORD-009477,C1478,499.99,2024-10-03
ORD-009478,C1479,15.99,2024-10-04
ORD-009479,C1480,25,2024-10-05
ORD-009480,C1481,33.5,2024-10-06
ORD-009481,C1482,45.99,2024-10-07
ORD-009482,C1483,59,2024-10-08
ORD-009483,C1484,75.25,2024-10-09
ORD-009484,C1485,99.5,2024-10-10
ORD-009485,C1486,120,2024-10-11
ORD-009486,C1487,150,2024-10-12
ORD-009487,C1488,185,2024-10-13
ORD-009488,C1489,210,2024-10-14
ORD-009489,C1490,275,2024-10-15
ORD-009490,C1491,350,2024-10-16
ORD-009491,C1492,499.99,2024-10-17
ORD-009492,C1493,15.99,2024-10-18
ORD-009493,C1494,25,2024-10-19
ORD-009494,C1495,33.5,2024-10-20
ORD-009495,C1496,45.99,2024-10-21
ORD-009496,C1497,59,2024-10-22
ORD-009497,C1498,75.25,2024-10-23
ORD-009498,C1499,99.5,2024-10-24
ORD-009499,C1500,120,2024-10-25
ORD-009500,C1501,150,2024-10-26
ORD-009501,C1502,185,2024-10-27
ORD-009502,C1503,210,2024-10-28
ORD-009503,C1504,275,2024-10-29
ORD-009504,C1505,350,2024-10-30
ORD-009505,C1506,499.99,2024-10-31
ORD-009506,C1507,15.99,2024-11-01
ORD-009507,C1508,25,2024-11-02
ORD-009508,C1509,33.5,2024-11-04
ORD-009509,C1510,45.99,2024-11-05
ORD-009510,C1511,59,2024-11-06
ORD-009511,C1512,75.25,2024-11-07
ORD-009512,C1513,99.5,2024-11-08
ORD-009513,C1514,120,2024-11-09
ORD-009514,C1515,150,2024-11-10
ORD-009515,C1516,185,2024-11-11
ORD-009516,C1517,210,2024-11-12
ORD-009517,C1518,275,2024-11-13
ORD-009518,C1519,350,2024-11-14
ORD-009519,C1520,499.99,2024-11-15
ORD-009520,C1521,15.99,2024-11-16
ORD-009521,C1522,25,2024-11-17
ORD-009522,C1523,33.5,2024-11-18
ORD-009523,C1524,45.99,2024-11-19
ORD-009524,C1525,59,2024-11-20
ORD-009525,C1526,75.25,2024-11-21
ORD-009526,C1527,99.5,2024-11-22
ORD-009527,C1528,120,2024-11-23
ORD-009528,C1529,150,2024-11-24
ORD-009529,C1530,185,2024-11-25
ORD-009530,C1531,210,2024-11-26
ORD-009531,C1532,275,2024-11-27
ORD-009532,C1533,350,2024-11-28
ORD-009533,C1534,499.99,2024-11-29
ORD-009534,C1535,15.99,2024-11-30
ORD-009535,C1536,25,2024-12-01
ORD-009536,C1537,33.5,2024-12-02
ORD-009537,C1538,45.99,2024-12-03
ORD-009538,C1539,59,2024-12-04
ORD-009539,C1540,75.25,2024-12-05
ORD-009540,C1541,99.5,2024-12-06
ORD-009541,C1542,120,2024-12-07
ORD-009542,C1543,150,2024-12-08
ORD-009543,C1544,185,2024-12-09
ORD-009544,C1545,210,2024-12-10
ORD-009545,C1546,275,2024-12-11
ORD-009546,C1547,350,2024-12-12
ORD-009547,C1548,499.99,2024-12-13
ORD-009548,C1549,15.99,2024-12-14
ORD-009549,C1550,25,2024-12-15
ORD-009550,C1551,33.5,2024-12-16
ORD-009551,C1552,45.99,2024-12-17
ORD-009552,C1553,59,2024-12-18
ORD-009553,C1554,75.25,2024-12-19
ORD-009554,C1555,99.5,2024-12-20
ORD-009555,C1556,120,2024-12-21
ORD-009556,C1557,150,2024-12-22
ORD-009557,C1558,185,2024-12-23
ORD-009558,C1559,210,2024-12-24
ORD-009559,C1560,275,2024-12-25
ORD-009560,C1561,350,2024-12-26
ORD-009561,C1562,499.99,2024-12-27
ORD-009562,C1563,15.99,2024-12-28
ORD-009563,C1564,25,2024-12-29
ORD-009564,C1565,33.5,2024-12-30
ORD-009565,C1566,45.99,2024-12-31
ORD-009566,C1567,59,2025-01-01
ORD-009567,C1568,75.25,2025-01-02
ORD-009568,C1569,99.5,2025-01-03
ORD-009569,C1570,120,2025-01-04
ORD-009570,C1571,150,2025-01-05
ORD-009571,C1572,185,2025-01-06
ORD-009572,C1573,210,2025-01-07
ORD-009573,C1574,275,2025-01-08
ORD-009574,C1575,350,2025-01-09
ORD-009575,C1576,499.99,2025-01-10
ORD-009576,C1577,15.99,2025-01-11
ORD-009577,C1578,25,2025-01-12
ORD-009578,C1579,33.5,2025-01-13
ORD-009579,C1580,45.99,2025-01-14
ORD-009580,C1581,59,2025-01-15
ORD-009581,C1582,75.25,2025-01-16
ORD-009582,C1583,99.5,2025-01-17
ORD-009583,C1584,120,2025-01-18
ORD-009584,C1585,150,2025-01-19
ORD-009585,C1586,185,2025-01-20
ORD-009586,C1587,210,2025-01-21
ORD-009587,C1588,275,2025-01-22
ORD-009588,C1589,350,2025-01-23
ORD-009589,C1590,499.99,2025-01-24
ORD-009590,C1591,15.99,2025-01-25
ORD-009591,C1592,25,2025-01-26
ORD-009592,C1593,33.5,2025-01-27
ORD-009593,C1594,45.99,2025-01-28
ORD-009594,C1595,59,2025-01-29
ORD-009595,C1596,75.25,2025-01-30
ORD-009596,C1597,99.5,2025-01-31
ORD-009597,C1598,120,2025-02-01
ORD-009598,C1599,150,2025-02-02
ORD-009599,C1600,185,2025-02-03
ORD-009600,C1601,210,2024-01-01
ORD-009601,C1602,275,2024-01-02
ORD-009602,C1603,350,2024-01-03
ORD-009603,C1604,499.99,2024-01-04
ORD-009604,C1605,15.99,2024-01-05
ORD-009605,C1606,25,2024-01-06
ORD-009606,C1607,33.5,2024-01-07
ORD-009607,C1608,45.99,2024-01-08
ORD-009608,C1609,59,2024-01-09
ORD-009609,C1610,75.25,2024-01-10
ORD-009610,C1611,99.5,2024-01-11
ORD-009611,C1612,120,2024-01-12
ORD-009612,C1613,150,2024-01-13
ORD-009613,C1614,185,2024-01-14
ORD-009614,C1615,210,2024-01-15
ORD-009615,C1616,275,2024-01-16
ORD-009616,C1617,350,2024-01-17
ORD-009617,C1618,499.99,2024-01-18
ORD-009618,C1619,15.99,2024-01-19
ORD-009619,C1620,25,2024-01-20
ORD-009620,C1621,33.5,2024-01-21
ORD-009621,C1622,45.99,2024-01-22
ORD-009622,C1623,59,2024-01-23
ORD-009623,C1624,75.25,2024-01-24
ORD-009624,C1625,99.5,2024-01-25
ORD-009625,C1626,120,2024-01-26
ORD-009626,C1627,150,2024-01-27
ORD-009627,C1628,185,2024-01-28
ORD-009628,C1629,210,2024-01-29
ORD-009629,C1630,275,2024-01-30
ORD-009630,C1631,350,2024-01-31
ORD-009631,C1632,499.99,2024-02-01
ORD-009632,C1633,15.99,2024-02-02
ORD-009633,C1634,25,2024-02-03
ORD-009634,C1635,33.5,2024-02-04
ORD-009635,C1636,45.99,2024-02-05
ORD-009636,C1637,59,2024-02-06
ORD-009637,C1638,75.25,2024-02-07
ORD-009638,C1639,99.5,2024-02-08
ORD-009639,C1640,120,2024-02-09
ORD-009640,C1641,150,2024-02-10
ORD-009641,C1642,185,2024-02-11
ORD-009642,C1643,210,2024-02-12
ORD-009643,C1644,275,2024-02-13
ORD-009644,C1645,350,2024-02-14
ORD-009645,C1646,499.99,2024-02-15
ORD-009646,C1647,15.99,2024-02-16
ORD-009647,C1648,25,2024-02-17
ORD-009648,C1649,33.5,2024-02-18
ORD-009649,C1650,45.99,2024-02-19
ORD-009650,C1651,59,2024-02-20
ORD-009651,C1652,75.25,2024-02-21
ORD-009652,C1653,99.5,2024-02-22
ORD-009653,C1654,120,2024-02-23
ORD-009654,C1655,150,2024-02-24
ORD-009655,C1656,185,2024-02-25
ORD-009656,C1657,210,2024-02-26
ORD-009657,C1658,275,2024-02-27
ORD-009658,C1659,350,2024-02-28
ORD-009659,C1660,499.99,2024-02-29
ORD-009660,C1661,15.99,2024-03-01
ORD-009661,C1662,25,2024-03-02
ORD-009662,C1663,33.5,2024-03-03
ORD-009663,C1664,45.99,2024-03-04
ORD-009664,C1665,59,2024-03-05
ORD-009665,C1666,75.25,2024-03-06
ORD-009666,C1667,99.5,2024-03-07
ORD-009667,C1668,120,2024-03-08
ORD-009668,C1669,150,2024-03-09
ORD-009669,C1670,185,2024-03-10
ORD-009670,C1671,210,2024-03-10
ORD-009671,C1672,275,2024-03-11
ORD-009672,C1673,350,2024-03-12
ORD-009673,C1674,499.99,2024-03-13
ORD-009674,C1675,15.99,2024-03-14
ORD-009675,C1676,25,2024-03-15
ORD-009676,C1677,33.5,2024-03-16
ORD-009677,C1678,45.99,2024-03-17
ORD-009678,C1679,59,2024-03-18
ORD-009679,C1680,75.25,2024-03-19
ORD-009680,C1681,99.5,2024-03-20
ORD-009681,C1682,120,2024-03-21
ORD-009682,C1683,150,2024-03-22
ORD-009683,C1684,185,2024-03-23
ORD-009684,C1685,210,2024-03-24
ORD-009685,C1686,275,2024-03-25
ORD-009686,C1687,350,2024-03-26
ORD-009687,C1688,499.99,2024-03-27
ORD-009688,C1689,15.99,2024-03-28
ORD-009689,C1690,25,2024-03-29
ORD-009690,C1691,33.5,2024-03-30
ORD-009691,C1692,45.99,2024-03-31
ORD-009692,C1693,59,2024-04-01
ORD-009693,C1694,75.25,2024-04-02
ORD-009694,C1695,99.5,2024-04-03
ORD-009695,C1696,120,2024-04-04
ORD-009696,C1697,150,2024-04-05
ORD-009697,C1698,185,2024-04-06
ORD-009698,C1699,210,2024-04-07
ORD-009699,C1700,275,2024-04-08
ORD-009700,C1701,350,2024-04-09
ORD-009701,C1702,499.99,2024-04-10
ORD-009702,C1703,15.99,2024-04-11
ORD-009703,C1704,25,2024-04-12
ORD-009704,C1705,33.5,2024-04-13
ORD-009705,C1706,45.99,2024-04-14
ORD-009706,C1707,59,2024-04-15
ORD-009707,C1708,75.25,2024-04-16
ORD-009708,C1709,99.5,2024-04-17
ORD-009709,C1710,120,2024-04-18
ORD-009710,C1711,150,2024-04-19
ORD-009711,C1712,185,2024-04-20
ORD-009712,C1713,210,2024-04-21
ORD-009713,C1714,275,2024-04-22
ORD-009714,C1715,350,2024-04-23
ORD-009715,C1716,499.99,2024-04-24
ORD-009716,C1717,15.99,2024-04-25
ORD-009717,C1718,25,2024-04-26
ORD-009718,C1719,33.5,2024-04-27
ORD-009719,C1720,45.99,2024-04-28
ORD-009720,C1721,59,2024-04-29
ORD-009721,C1722,75.25,2024-04-30
ORD-009722,C1723,99.5,2024-05-01
ORD-009723,C1724,120,2024-05-02
ORD-009724,C1725,150,2024-05-03
ORD-009725,C1726,185,2024-05-04
ORD-009726,C1727,210,2024-05-05
ORD-009727,C1728,275,2024-05-06
ORD-009728,C1729,350,2024-05-07
ORD-009729,C1730,499.99,2024-05-08
ORD-009730,C1731,15.99,2024-05-09
ORD-009731,C1732,25,2024-05-10
ORD-009732,C1733,33.5,2024-05-11
ORD-009733,C1734,45.99,2024-05-12
ORD-009734,C1735,59,2024-05-13
ORD-009735,C1736,75.25,2024-05-14
ORD-009736,C1737,99.5,2024-05-15
ORD-009737,C1738,120,2024-05-16
ORD-009738,C1739,150,2024-05-17
ORD-009739,C1740,185,2024-05-18
ORD-009740,C1741,210,2024-05-19
ORD-009741,C1742,275,2024-05-20
ORD-009742,C1743,350,2024-05-21
ORD-009743,C1744,499.99,2024-05-22
ORD-009744,C1745,15.99,2024-05-23
ORD-009745,C1746,25,2024-05-24
ORD-009746,C1747,33.5,2024-05-25
ORD-009747,C1748,45.99,2024-05-26
ORD-009748,C1749,59,2024-05-27
ORD-009749,C1750,75.25,2024-05-28
ORD-009750,C1751,99.5,2024-05-29
ORD-009751,C1752,120,2024-05-30
ORD-009752,C1753,150,2024-05-31
ORD-009753,C1754,185,2024-06-01
ORD-009754,C1755,210,2024-06-02
ORD-009755,C1756,275,2024-06-03
ORD-009756,C1757,350,2024-06-04
ORD-009757,C1758,499.99,2024-06-05
ORD-009758,C1759,15.99,2024-06-06
ORD-009759,C1760,25,2024-06-07
ORD-009760,C1761,33.5,2024-06-08
ORD-009761,C1762,45.99,2024-06-09
ORD-009762,C1763,59,2024-06-10
ORD-009763,C1764,75.25,2024-06-11
ORD-009764,C1765,99.5,2024-06-12
ORD-009765,C1766,120,2024-06-13
ORD-009766,C1767,150,2024-06-14
ORD-009767,C1768,185,2024-06-15
ORD-009768,C1769,210,2024-06-16
ORD-009769,C1770,275,2024-06-17
ORD-009770,C1771,350,2024-06-18
ORD-009771,C1772,499.99,2024-06-19
ORD-009772,C1773,15.99,2024-06-20
ORD-009773,C1774,25,2024-06-21
ORD-009774,C1775,33.5,2024-06-22
ORD-009775,C1776,45.99,2024-06-23
ORD-009776,C1777,59,2024-06-24
ORD-009777,C1778,75.25,2024-06-25
ORD-009778,C1779,99.5,2024-06-26
ORD-009779,C1780,120,2024-06-27
ORD-009780,C1781,150,2024-06-28
ORD-009781,C1782,185,2024-06-29
ORD-009782,C1783,210,2024-06-30
ORD-009783,C1784,275,2024-07-01
ORD-009784,C1785,350,2024-07-02
ORD-009785,C1786,499.99,2024-07-03
ORD-009786,C1787,15.99,2024-07-04
ORD-009787,C1788,25,2024-07-05
ORD-009788,C1789,33.5,2024-07-06
ORD-009789,C1790,45.99,2024-07-07
ORD-009790,C1791,59,2024-07-08
ORD-009791,C1792,75.25,2024-07-09
ORD-009792,C1793,99.5,2024-07-10
ORD-009793,C1794,120,2024-07-11
ORD-009794,C1795,150,2024-07-12
ORD-009795,C1796,185,2024-07-13
ORD-009796,C1797,210,2024-07-14
ORD-009797,C1798,275,2024-07-15
ORD-009798,C1799,350,2024-07-16
ORD-009799,C1800,499.99,2024-07-17
ORD-009800,C1801,15.99,2024-07-18
ORD-009801,C1802,25,2024-07-19
ORD-009802,C1803,33.5,2024-07-20
ORD-009803,C1804,45.99,2024-07-21
ORD-009804,C1805,59,2024-07-22
ORD-009805,C1806,75.25,2024-07-23
ORD-009806,C1807,99.5,2024-07-24
ORD-009807,C1808,120,2024-07-25
ORD-009808,C1809,150,2024-07-26
ORD-009809,C1810,185,2024-07-27
ORD-009810,C1811,210,2024-07-28
ORD-009811,C1812,275,2024-07-29
ORD-009812,C1813,350,2024-07-30
ORD-009813,C1814,499.99,2024-07-31
ORD-009814,C1815,15.99,2024-08-01
ORD-009815,C1816,25,2024-08-02
ORD-009816,C1817,33.5,2024-08-03
ORD-009817,C1818,45.99,2024-08-04
ORD-009818,C1819,59,2024-08-05
ORD-009819,C1820,75.25,2024-08-06
ORD-009820,C1821,99.5,2024-08-07
ORD-009821,C1822,120,2024-08-08
ORD-009822,C1823,150,2024-08-09
ORD-009823,C1824,185,2024-08-10
ORD-009824,C1825,210,2024-08-11
ORD-009825,C1826,275,2024-08-12
ORD-009826,C1827,350,2024-08-13
ORD-009827,C1828,499.99,2024-08-14
ORD-009828,C1829,15.99,2024-08-15
ORD-009829,C1830,25,2024-08-16
ORD-009830,C1831,33.5,2024-08-17
ORD-009831,C1832,45.99,2024-08-18
ORD-009832,C1833,59,2024-08-19
ORD-009833,C1834,75.25,2024-08-20
ORD-009834,C1835,99.5,2024-08-21
ORD-009835,C1836,120,2024-08-22
ORD-009836,C1837,150,2024-08-23
ORD-009837,C1838,185,2024-08-24
ORD-009838,C1839,210,2024-08-25
ORD-009839,C1840,275,2024-08-26
ORD-009840,C1841,350,2024-08-27
ORD-009841,C1842,499.99,2024-08-28
ORD-009842,C1843,15.99,2024-08-29
ORD-009843,C1844,25,2024-08-30
ORD-009844,C1845,33.5,2024-08-31
ORD-009845,C1846,45.99,2024-09-01
ORD-009846,C1847,59,2024-09-02
ORD-009847,C1848,75.25,2024-09-03
ORD-009848,C1849,99.5,2024-09-04
ORD-009849,C1850,120,2024-09-05
ORD-009850,C1851,150,2024-09-06
ORD-009851,C1852,185,2024-09-07
ORD-009852,C1853,210,2024-09-08
ORD-009853,C1854,275,2024-09-09
ORD-009854,C1855,350,2024-09-10
ORD-009855,C1856,499.99,2024-09-11
ORD-009856,C1857,15.99,2024-09-12
ORD-009857,C1858,25,2024-09-13
ORD-009858,C1859,33.5,2024-09-14
ORD-009859,C1860,45.99,2024-09-15
ORD-009860,C1861,59,2024-09-16
ORD-009861,C1862,75.25,2024-09-17
ORD-009862,C1863,99.5,2024-09-18
ORD-009863,C1864,120,2024-09-19
ORD-009864,C1865,150,2024-09-20
ORD-009865,C1866,185,2024-09-21
ORD-009866,C1867,210,2024-09-22
ORD-009867,C1868,275,2024-09-23
ORD-009868,C1869,350,2024-09-24
ORD-009869,C1870,499.99,2024-09-25
ORD-009870,C1871,15.99,2024-09-26
ORD-009871,C1872,25,2024-09-27
ORD-009872,C1873,33.5,2024-09-28
ORD-009873,C1874,45.99,2024-09-29
ORD-009874,C1875,59,2024-09-30
ORD-009875,C1876,75.25,2024-10-01
ORD-009876,C1877,99.5,2024-10-02
ORD-009877,C1878,120,2024-10-03
ORD-009878,C1879,150,2024-10-04
ORD-009879,C1880,185,2024-10-05
ORD-009880,C1881,210,2024-10-06
ORD-009881,C1882,275,2024-10-07
ORD-009882,C1883,350,2024-10-08
ORD-009883,C1884,499.99,2024-10-09
ORD-009884,C1885,15.99,2024-10-10
ORD-009885,C1886,25,2024-10-11
ORD-009886,C1887,33.5,2024-10-12
ORD-009887,C1888,45.99,2024-10-13
ORD-009888,C1889,59,2024-10-14
ORD-009889,C1890,75.25,2024-10-15
ORD-009890,C1891,99.5,2024-10-16
ORD-009891,C1892,120,2024-10-17
ORD-009892,C1893,150,2024-10-18
ORD-009893,C1894,185,2024-10-19
ORD-009894,C1895,210,2024-10-20
ORD-009895,C1896,275,2024-10-21
ORD-009896,C1897,350,2024-10-22
ORD-009897,C1898,499.99,2024-10-23
ORD-009898,C1899,15.99,2024-10-24
ORD-009899,C1900,25,2024-10-25
ORD-009900,C1901,33.5,2024-10-26
ORD-009901,C1902,45.99,2024-10-27
ORD-009902,C1903,59,2024-10-28
ORD-009903,C1904,75.25,2024-10-29
ORD-009904,C1905,99.5,2024-10-30
ORD-009905,C1906,120,2024-10-31
ORD-009906,C1907,150,2024-11-01
ORD-009907,C1908,185,2024-11-02
ORD-009908,C1909,210,2024-11-04
ORD-009909,C1910,275,2024-11-05
ORD-009910,C1911,350,2024-11-06
ORD-009911,C1912,499.99,2024-11-07
ORD-009912,C1913,15.99,2024-11-08
ORD-009913,C1914,25,2024-11-09
ORD-009914,C1915,33.5,2024-11-10
ORD-009915,C1916,45.99,2024-11-11
ORD-009916,C1917,59,2024-11-12
ORD-009917,C1918,75.25,2024-11-13
ORD-009918,C1919,99.5,2024-11-14
ORD-009919,C1920,120,2024-11-15
ORD-009920,C1921,150,2024-11-16
ORD-009921,C1922,185,2024-11-17
ORD-009922,C1923,210,2024-11-18
ORD-009923,C1924,275,2024-11-19
ORD-009924,C1925,350,2024-11-20
ORD-009925,C1926,499.99,2024-11-21
ORD-009926,C1927,15.99,2024-11-22
ORD-009927,C1928,25,2024-11-23
ORD-009928,C1929,33.5,2024-11-24
ORD-009929,C1930,45.99,2024-11-25
ORD-009930,C1931,59,2024-11-26
ORD-009931,C1932,75.25,2024-11-27
ORD-009932,C1933,99.5,2024-11-28
ORD-009933,C1934,120,2024-11-29
ORD-009934,C1935,150,2024-11-30
ORD-009935,C1936,185,2024-12-01
ORD-009936,C1937,210,2024-12-02
ORD-009937,C1938,275,2024-12-03
ORD-009938,C1939,350,2024-12-04
ORD-009939,C1940,499.99,2024-12-05
ORD-009940,C1941,15.99,2024-12-06
ORD-009941,C1942,25,2024-12-07
ORD-009942,C1943,33.5,2024-12-08
ORD-009943,C1944,45.99,2024-12-09
ORD-009944,C1945,59,2024-12-10
ORD-009945,C1946,75.25,2024-12-11
ORD-009946,C1947,99.5,2024-12-12
ORD-009947,C1948,120,2024-12-13
ORD-009948,C1949,150,2024-12-14
ORD-009949,C1950,185,2024-12-15
ORD-009950,C1951,210,2024-12-16
ORD-009951,C1952,275,2024-12-17
ORD-009952,C1953,350,2024-12-18
ORD-009953,C1954,499.99,2024-12-19
ORD-009954,C1955,15.99,2024-12-20
ORD-009955,C1956,25,2024-12-21
ORD-009956,C1957,33.5,2024-12-22
ORD-009957,C1958,45.99,2024-12-23
ORD-009958,C1959,59,2024-12-24
ORD-009959,C1960,75.25,2024-12-25
ORD-009960,C1961,99.5,2024-12-26
ORD-009961,C1962,120,2024-12-27
ORD-009962,C1963,150,2024-12-28
ORD-009963,C1964,185,2024-12-29
ORD-009964,C1965,210,2024-12-30
ORD-009965,C1966,275,2024-12-31
ORD-009966,C1967,350,2025-01-01
ORD-009967,C1968,499.99,2025-01-02
ORD-009968,C1969,15.99,2025-01-03
ORD-009969,C1970,25,2025-01-04
ORD-009970,C1971,33.5,2025-01-05
