OrderId,CustomerId,Amount,OrderDate
ORD-059351,C1352,75.25,2024-05-30
ORD-059352,C1353,99.5,2024-05-31
ORD-059353,C1354,120,2024-06-01
ORD-059354,C1355,150,2024-06-02
ORD-059355,C1356,185,2024-06-03
ORD-059356,C1357,210,2024-06-04
ORD-059357,C1358,275,2024-06-05
ORD-059358,C1359,350,2024-06-06
ORD-059359,C1360,499.99,2024-06-07
ORD-059360,C1361,15.99,2024-06-08
ORD-059361,C1362,25,2024-06-09
ORD-059362,C1363,33.5,2024-06-10
ORD-059363,C1364,45.99,2024-06-11
ORD-059364,C1365,59,2024-06-12
ORD-059365,C1366,75.25,2024-06-13
ORD-059366,C1367,99.5,2024-06-14
ORD-059367,C1368,120,2024-06-15
ORD-059368,C1369,150,2024-06-16
ORD-059369,C1370,185,2024-06-17
ORD-059370,C1371,210,2024-06-18
ORD-059371,C1372,275,2024-06-19
ORD-059372,C1373,350,2024-06-20
ORD-059373,C1374,499.99,2024-06-21
ORD-059374,C1375,15.99,2024-06-22
ORD-059375,C1376,25,2024-06-23
ORD-059376,C1377,33.5,2024-06-24
ORD-059377,C1378,45.99,2024-06-25
ORD-059378,C1379,59,2024-06-26
ORD-059379,C1380,75.25,2024-06-27
ORD-059380,C1381,99.5,2024-06-28
ORD-059381,C1382,120,2024-06-29
ORD-059382,C1383,150,2024-06-30
ORD-059383,C1384,185,2024-07-01
ORD-059384,C1385,210,2024-07-02
ORD-059385,C1386,275,2024-07-03
ORD-059386,C1387,350,2024-07-04
ORD-059387,C1388,499.99,2024-07-05
ORD-059388,C1389,15.99,2024-07-06
ORD-059389,C1390,25,2024-07-07
ORD-059390,C1391,33.5,2024-07-08
ORD-059391,C1392,45.99,2024-07-09
ORD-059392,C1393,59,2024-07-10
ORD-059393,C1394,75.25,2024-07-11
ORD-059394,C1395,99.5,2024-07-12
ORD-059395,C1396,120,2024-07-13
ORD-059396,C1397,150,2024-07-14
ORD-059397,C1398,185,2024-07-15
ORD-059398,C1399,210,2024-07-16
ORD-059399,C1400,275,2024-07-17
ORD-059400,C1401,350,2024-07-18
ORD-059401,C1402,499.99,2024-07-19
ORD-059402,C1403,15.99,2024-07-20
ORD-059403,C1404,25,2024-07-21
ORD-059404,C1405,33.5,2024-07-22
ORD-059405,C1406,45.99,2024-07-23
ORD-059406,C1407,59,2024-07-24
ORD-059407,C1408,75.25,2024-07-25
ORD-059408,C1409,99.5,2024-07-26
ORD-059409,C1410,120,2024-07-27
ORD-059410,C1411,150,2024-07-28
ORD-059411,C1412,185,2024-07-29
ORD-059412,C1413,210,2024-07-30
ORD-059413,C1414,275,2024-07-31
ORD-059414,C1415,350,2024-08-01
ORD-059415,C1416,499.99,2024-08-02
ORD-059416,C1417,15.99,2024-08-03
ORD-059417,C1418,25,2024-08-04
ORD-059418,C1419,33.5,2024-08-05
ORD-059419,C1420,45.99,2024-08-06
ORD-059420,C1421,59,2024-08-07
ORD-059421,C1422,75.25,2024-08-08
ORD-059422,C1423,99.5,2024-08-09
ORD-059423,C1424,120,2024-08-10
ORD-059424,C1425,150,2024-08-11
ORD-059425,C1426,185,2024-08-12
ORD-059426,C1427,210,2024-08-13
ORD-059427,C1428,275,2024-08-14
ORD-059428,C1429,350,2024-08-15
ORD-059429,C1430,499.99,2024-08-16
ORD-059430,C1431,15.99,2024-08-17
ORD-059431,C1432,25,2024-08-18
ORD-059432,C1433,33.5,2024-08-19
ORD-059433,C1434,45.99,2024-08-20
ORD-059434,C1435,59,2024-08-21
ORD-059435,C1436,75.25,2024-08-22
ORD-059436,C1437,99.5,2024-08-23
ORD-059437,C1438,120,2024-08-24
ORD-059438,C1439,150,2024-08-25
ORD-059439,C1440,185,2024-08-26
ORD-059440,C1441,210,2024-08-27
ORD-059441,C1442,275,2024-08-28
ORD-059442,C1443,350,2024-08-29
ORD-059443,C1444,499.99,2024-08-30
ORD-059444,C1445,15.99,2024-08-31
ORD-059445,C1446,25,2024-09-01
ORD-059446,C1447,33.5,2024-09-02
ORD-059447,C1448,45.99,2024-09-03
ORD-059448,C1449,59,2024-09-04
ORD-059449,C1450,75.25,2024-09-05
ORD-059450,C1451,99.5,2024-09-06
ORD-059451,C1452,120,2024-09-07
ORD-059452,C1453,150,2024-09-08
ORD-059453,C1454,185,2024-09-09
ORD-059454,C1455,210,2024-09-10
ORD-059455,C1456,275,2024-09-11
ORD-059456,C1457,350,2024-09-12
ORD-059457,C1458,499.99,2024-09-13
ORD-059458,C1459,15.99,2024-09-14
ORD-059459,C1460,25,2024-09-15
ORD-059460,C1461,33.5,2024-09-16
ORD-059461,C1462,45.99,2024-09-17
ORD-059462,C1463,59,2024-09-18
ORD-059463,C1464,75.25,2024-09-19
ORD-059464,C1465,99.5,2024-09-20
ORD-059465,C1466,120,2024-09-21
ORD-059466,C1467,150,2024-09-22
ORD-059467,C1468,185,2024-09-23
ORD-059468,C1469,210,2024-09-24
ORD-059469,C1470,275,2024-09-25
ORD-059470,C1471,350,2024-09-26
ORD-059471,C1472,499.99,2024-09-27
ORD-059472,C1473,15.99,2024-09-28
ORD-059473,C1474,25,2024-09-29
ORD-059474,C1475,33.5,2024-09-30
ORD-059475,C1476,45.99,2024-10-01
ORD-059476,C1477,59,2024-10-02
ORD-059477,C1478,75.25,2024-10-03
ORD-059478,C1479,99.5,2024-10-04
ORD-059479,C1480,120,2024-10-05
ORD-059480,C1481,150,2024-10-06
ORD-059481,C1482,185,2024-10-07
ORD-059482,C1483,210,2024-10-08
ORD-059483,C1484,275,2024-10-09
ORD-059484,C1485,350,2024-10-10
ORD-059485,C1486,499.99,2024-10-11
ORD-059486,C1487,15.99,2024-10-12
ORD-059487,C1488,25,2024-10-13
ORD-059488,C1489,33.5,2024-10-14
ORD-059489,C1490,45.99,2024-10-15
ORD-059490,C1491,59,2024-10-16
ORD-059491,C1492,75.25,2024-10-17
ORD-059492,C1493,99.5,2024-10-18
ORD-059493,C1494,120,2024-10-19
ORD-059494,C1495,150,2024-10-20
ORD-059495,C1496,185,2024-10-21
ORD-059496,C1497,210,2024-10-22
ORD-059497,C1498,275,2024-10-23
ORD-059498,C1499,350,2024-10-24
ORD-059499,C1500,499.99,2024-10-25
ORD-059500,C1501,15.99,2024-10-26
ORD-059501,C1502,25,2024-10-27
ORD-059502,C1503,33.5,2024-10-28
ORD-059503,C1504,45.99,2024-10-29
ORD-059504,C1505,59,2024-10-30
ORD-059505,C1506,75.25,2024-10-31
ORD-059506,C1507,99.5,2024-11-01
ORD-059507,C1508,120,2024-11-02
ORD-059508,C1509,150,2024-11-04
ORD-059509,C1510,185,2024-11-05
ORD-059510,C1511,210,2024-11-06
ORD-059511,C1512,275,2024-11-07
ORD-059512,C1513,350,2024-11-08
ORD-059513,C1514,499.99,2024-11-09
ORD-059514,C1515,15.99,2024-11-10
ORD-059515,C1516,25,2024-11-11
ORD-059516,C1517,33.5,2024-11-12
ORD-059517,C1518,45.99,2024-11-13
ORD-059518,C1519,59,2024-11-14
ORD-059519,C1520,75.25,2024-11-15
ORD-059520,C1521,99.5,2024-11-16
ORD-059521,C1522,120,2024-11-17
ORD-059522,C1523,150,2024-11-18
ORD-059523,C1524,185,2024-11-19
ORD-059524,C1525,210,2024-11-20
ORD-059525,C1526,275,2024-11-21
ORD-059526,C1527,350,2024-11-22
ORD-059527,C1528,499.99,2024-11-23
ORD-059528,C1529,15.99,2024-11-24
ORD-059529,C1530,25,2024-11-25
ORD-059530,C1531,33.5,2024-11-26
ORD-059531,C1532,45.99,2024-11-27
ORD-059532,C1533,59,2024-11-28
ORD-059533,C1534,75.25,2024-11-29
ORD-059534,C1535,99.5,2024-11-30
ORD-059535,C1536,120,2024-12-01
ORD-059536,C1537,150,2024-12-02
ORD-059537,C1538,185,2024-12-03
ORD-059538,C1539,210,2024-12-04
ORD-059539,C1540,275,2024-12-05
ORD-059540,C1541,350,2024-12-06
ORD-059541,C1542,499.99,2024-12-07
ORD-059542,C1543,15.99,2024-12-08
ORD-059543,C1544,25,2024-12-09
ORD-059544,C1545,33.5,2024-12-10
ORD-059545,C1546,45.99,2024-12-11
ORD-059546,C1547,59,2024-12-12
ORD-059547,C1548,75.25,2024-12-13
ORD-059548,C1549,99.5,2024-12-14
ORD-059549,C1550,120,2024-12-15
ORD-059550,C1551,150,2024-12-16
ORD-059551,C1552,185,2024-12-17
ORD-059552,C1553,210,2024-12-18
ORD-059553,C1554,275,2024-12-19
ORD-059554,C1555,350,2024-12-20
ORD-059555,C1556,499.99,2024-12-21
ORD-059556,C1557,15.99,2024-12-22
ORD-059557,C1558,25,2024-12-23
ORD-059558,C1559,33.5,2024-12-24
ORD-059559,C1560,45.99,2024-12-25
ORD-059560,C1561,59,2024-12-26
ORD-059561,C1562,75.25,2024-12-27
ORD-059562,C1563,99.5,2024-12-28
ORD-059563,C1564,120,2024-12-29
ORD-059564,C1565,150,2024-12-30
ORD-059565,C1566,185,2024-12-31
ORD-059566,C1567,210,2025-01-01
ORD-059567,C1568,275,2025-01-02
ORD-059568,C1569,350,2025-01-03
ORD-059569,C1570,499.99,2025-01-04
ORD-059570,C1571,15.99,2025-01-05
ORD-059571,C1572,25,2025-01-06
ORD-059572,C1573,33.5,2025-01-07
ORD-059573,C1574,45.99,2025-01-08
ORD-059574,C1575,59,2025-01-09
ORD-059575,C1576,75.25,2025-01-10
ORD-059576,C1577,99.5,2025-01-11
ORD-059577,C1578,120,2025-01-12
ORD-059578,C1579,150,2025-01-13
ORD-059579,C1580,185,2025-01-14
ORD-059580,C1581,210,2025-01-15
ORD-059581,C1582,275,2025-01-16
ORD-059582,C1583,350,2025-01-17
ORD-059583,C1584,499.99,2025-01-18
ORD-059584,C1585,15.99,2025-01-19
ORD-059585,C1586,25,2025-01-20
ORD-059586,C1587,33.5,2025-01-21
ORD-059587,C1588,45.99,2025-01-22
ORD-059588,C1589,59,2025-01-23
ORD-059589,C1590,75.25,2025-01-24
ORD-059590,C1591,99.5,2025-01-25
ORD-059591,C1592,120,2025-01-26
ORD-059592,C1593,150,2025-01-27
ORD-059593,C1594,185,2025-01-28
ORD-059594,C1595,210,2025-01-29
ORD-059595,C1596,275,2025-01-30
ORD-059596,C1597,350,2025-01-31
ORD-059597,C1598,499.99,2025-02-01
ORD-059598,C1599,15.99,2025-02-02
ORD-059599,C1600,25,2025-02-03
ORD-059600,C1601,33.5,2024-01-01
ORD-059601,C1602,45.99,2024-01-02
ORD-059602,C1603,59,2024-01-03
ORD-059603,C1604,75.25,2024-01-04
ORD-059604,C1605,99.5,2024-01-05
ORD-059605,C1606,120,2024-01-06
ORD-059606,C1607,150,2024-01-07
ORD-059607,C1608,185,2024-01-08
ORD-059608,C1609,210,2024-01-09
ORD-059609,C1610,275,2024-01-10
ORD-059610,C1611,350,2024-01-11
ORD-059611,C1612,499.99,2024-01-12
ORD-059612,C1613,15.99,2024-01-13
ORD-059613,C1614,25,2024-01-14
ORD-059614,C1615,33.5,2024-01-15
ORD-059615,C1616,45.99,2024-01-16
ORD-059616,C1617,59,2024-01-17
ORD-059617,C1618,75.25,2024-01-18
ORD-059618,C1619,99.5,2024-01-19
ORD-059619,C1620,120,2024-01-20
ORD-059620,C1621,150,2024-01-21
ORD-059621,C1622,185,2024-01-22
ORD-059622,C1623,210,2024-01-23
ORD-059623,C1624,275,2024-01-24
ORD-059624,C1625,350,2024-01-25
ORD-059625,C1626,499.99,2024-01-26
ORD-059626,C1627,15.99,2024-01-27
ORD-059627,C1628,25,2024-01-28
ORD-059628,C1629,33.5,2024-01-29
ORD-059629,C1630,45.99,2024-01-30
ORD-059630,C1631,59,2024-01-31
ORD-059631,C1632,75.25,2024-02-01
ORD-059632,C1633,99.5,2024-02-02
ORD-059633,C1634,120,2024-02-03
ORD-059634,C1635,150,2024-02-04
ORD-059635,C1636,185,2024-02-05
ORD-059636,C1637,210,2024-02-06
ORD-059637,C1638,275,2024-02-07
ORD-059638,C1639,350,2024-02-08
ORD-059639,C1640,499.99,2024-02-09
ORD-059640,C1641,15.99,2024-02-10
ORD-059641,C1642,25,2024-02-11
ORD-059642,C1643,33.5,2024-02-12
ORD-059643,C1644,45.99,2024-02-13
ORD-059644,C1645,59,2024-02-14
ORD-059645,C1646,75.25,2024-02-15
ORD-059646,C1647,99.5,2024-02-16
ORD-059647,C1648,120,2024-02-17
ORD-059648,C1649,150,2024-02-18
ORD-059649,C1650,185,2024-02-19
ORD-059650,C1651,210,2024-02-20
ORD-059651,C1652,275,2024-02-21
ORD-059652,C1653,350,2024-02-22
ORD-059653,C1654,499.99,2024-02-23
ORD-059654,C1655,15.99,2024-02-24
ORD-059655,C1656,25,2024-02-25
ORD-059656,C1657,33.5,2024-02-26
ORD-059657,C1658,45.99,2024-02-27
ORD-059658,C1659,59,2024-02-28
ORD-059659,C1660,75.25,2024-02-29
ORD-059660,C1661,99.5,2024-03-01
ORD-059661,C1662,120,2024-03-02
ORD-059662,C1663,150,2024-03-03
ORD-059663,C1664,185,2024-03-04
ORD-059664,C1665,210,2024-03-05
ORD-059665,C1666,275,2024-03-06
ORD-059666,C1667,350,2024-03-07
ORD-059667,C1668,499.99,2024-03-08
ORD-059668,C1669,15.99,2024-03-09
ORD-059669,C1670,25,2024-03-10
ORD-059670,C1671,33.5,2024-03-10
ORD-059671,C1672,45.99,2024-03-11
ORD-059672,C1673,59,2024-03-12
ORD-059673,C1674,75.25,2024-03-13
ORD-059674,C1675,99.5,2024-03-14
ORD-059675,C1676,120,2024-03-15
ORD-059676,C1677,150,2024-03-16
ORD-059677,C1678,185,2024-03-17
ORD-059678,C1679,210,2024-03-18
ORD-059679,C1680,275,2024-03-19
ORD-059680,C1681,350,2024-03-20
ORD-059681,C1682,499.99,2024-03-21
ORD-059682,C1683,15.99,2024-03-22
ORD-059683,C1684,25,2024-03-23
ORD-059684,C1685,33.5,2024-03-24
ORD-059685,C1686,45.99,2024-03-25
ORD-059686,C1687,59,2024-03-26
ORD-059687,C1688,75.25,2024-03-27
ORD-059688,C1689,99.5,2024-03-28
ORD-059689,C1690,120,2024-03-29
ORD-059690,C1691,150,2024-03-30
ORD-059691,C1692,185,2024-03-31
ORD-059692,C1693,210,2024-04-01
ORD-059693,C1694,275,2024-04-02
ORD-059694,C1695,350,2024-04-03
ORD-059695,C1696,499.99,2024-04-04
ORD-059696,C1697,15.99,2024-04-05
ORD-059697,C1698,25,2024-04-06
ORD-059698,C1699,33.5,2024-04-07
ORD-059699,C1700,45.99,2024-04-08
ORD-059700,C1701,59,2024-04-09
ORD-059701,C1702,75.25,2024-04-10
ORD-059702,C1703,99.5,2024-04-11
ORD-059703,C1704,120,2024-04-12
ORD-059704,C1705,150,2024-04-13
ORD-059705,C1706,185,2024-04-14
ORD-059706,C1707,210,2024-04-15
ORD-059707,C1708,275,2024-04-16
ORD-059708,C1709,350,2024-04-17
ORD-059709,C1710,499.99,2024-04-18
ORD-059710,C1711,15.99,2024-04-19
ORD-059711,C1712,25,2024-04-20
ORD-059712,C1713,33.5,2024-04-21
ORD-059713,C1714,45.99,2024-04-22
ORD-059714,C1715,59,2024-04-23
ORD-059715,C1716,75.25,2024-04-24
ORD-059716,C1717,99.5,2024-04-25
ORD-059717,C1718,120,2024-04-26
ORD-059718,C1719,150,2024-04-27
ORD-059719,C1720,185,2024-04-28
ORD-059720,C1721,210,2024-04-29
ORD-059721,C1722,275,2024-04-30
ORD-059722,C1723,350,2024-05-01
ORD-059723,C1724,499.99,2024-05-02
ORD-059724,C1725,15.99,2024-05-03
ORD-059725,C1726,25,2024-05-04
ORD-059726,C1727,33.5,2024-05-05
ORD-059727,C1728,45.99,2024-05-06
ORD-059728,C1729,59,2024-05-07
ORD-059729,C1730,75.25,2024-05-08
ORD-059730,C1731,99.5,2024-05-09
ORD-059731,C1732,120,2024-05-10
ORD-059732,C1733,150,2024-05-11
ORD-059733,C1734,185,2024-05-12
ORD-059734,C1735,210,2024-05-13
ORD-059735,C1736,275,2024-05-14
ORD-059736,C1737,350,2024-05-15
ORD-059737,C1738,499.99,2024-05-16
ORD-059738,C1739,15.99,2024-05-17
ORD-059739,C1740,25,2024-05-18
ORD-059740,C1741,33.5,2024-05-19
ORD-059741,C1742,45.99,2024-05-20
ORD-059742,C1743,59,2024-05-21
ORD-059743,C1744,75.25,2024-05-22
ORD-059744,C1745,99.5,2024-05-23
ORD-059745,C1746,120,2024-05-24
ORD-059746,C1747,150,2024-05-25
ORD-059747,C1748,185,2024-05-26
ORD-059748,C1749,210,2024-05-27
ORD-059749,C1750,275,2024-05-28
ORD-059750,C1751,350,2024-05-29
ORD-059751,C1752,499.99,2024-05-30
ORD-059752,C1753,15.99,2024-05-31
ORD-059753,C1754,25,2024-06-01
ORD-059754,C1755,33.5,2024-06-02
ORD-059755,C1756,45.99,2024-06-03
ORD-059756,C1757,59,2024-06-04
ORD-059757,C1758,75.25,2024-06-05
ORD-059758,C1759,99.5,2024-06-06
ORD-059759,C1760,120,2024-06-07
ORD-059760,C1761,150,2024-06-08
ORD-059761,C1762,185,2024-06-09
ORD-059762,C1763,210,2024-06-10
ORD-059763,C1764,275,2024-06-11
ORD-059764,C1765,350,2024-06-12
ORD-059765,C1766,499.99,2024-06-13
ORD-059766,C1767,15.99,2024-06-14
ORD-059767,C1768,25,2024-06-15
ORD-059768,C1769,33.5,2024-06-16
ORD-059769,C1770,45.99,2024-06-17
ORD-059770,C1771,59,2024-06-18
ORD-059771,C1772,75.25,2024-06-19
ORD-059772,C1773,99.5,2024-06-20
ORD-059773,C1774,120,2024-06-21
ORD-059774,C1775,150,2024-06-22
ORD-059775,C1776,185,2024-06-23
ORD-059776,C1777,210,2024-06-24
ORD-059777,C1778,275,2024-06-25
ORD-059778,C1779,350,2024-06-26
ORD-059779,C1780,499.99,2024-06-27
ORD-059780,C1781,15.99,2024-06-28
ORD-059781,C1782,25,2024-06-29
ORD-059782,C1783,33.5,2024-06-30
ORD-059783,C1784,45.99,2024-07-01
ORD-059784,C1785,59,2024-07-02
ORD-059785,C1786,75.25,2024-07-03
ORD-059786,C1787,99.5,2024-07-04
ORD-059787,C1788,120,2024-07-05
ORD-059788,C1789,150,2024-07-06
ORD-059789,C1790,185,2024-07-07
ORD-059790,C1791,210,2024-07-08
ORD-059791,C1792,275,2024-07-09
ORD-059792,C1793,350,2024-07-10
ORD-059793,C1794,499.99,2024-07-11
ORD-059794,C1795,15.99,2024-07-12
ORD-059795,C1796,25,2024-07-13
ORD-059796,C1797,33.5,2024-07-14
ORD-059797,C1798,45.99,2024-07-15
ORD-059798,C1799,59,2024-07-16
ORD-059799,C1800,75.25,2024-07-17
ORD-059800,C1801,99.5,2024-07-18
ORD-059801,C1802,120,2024-07-19
ORD-059802,C1803,150,2024-07-20
ORD-059803,C1804,185,2024-07-21
ORD-059804,C1805,210,2024-07-22
ORD-059805,C1806,275,2024-07-23
ORD-059806,C1807,350,2024-07-24
ORD-059807,C1808,499.99,2024-07-25
ORD-059808,C1809,15.99,2024-07-26
ORD-059809,C1810,25,2024-07-27
ORD-059810,C1811,33.5,2024-07-28
ORD-059811,C1812,45.99,2024-07-29
ORD-059812,C1813,59,2024-07-30
ORD-059813,C1814,75.25,2024-07-31
ORD-059814,C1815,99.5,2024-08-01
ORD-059815,C1816,120,2024-08-02
ORD-059816,C1817,150,2024-08-03
ORD-059817,C1818,185,2024-08-04
ORD-059818,C1819,210,2024-08-05
ORD-059819,C1820,275,2024-08-06
ORD-059820,C1821,350,2024-08-07
ORD-059821,C1822,499.99,2024-08-08
ORD-059822,C1823,15.99,2024-08-09
ORD-059823,C1824,25,2024-08-10
ORD-059824,C1825,33.5,2024-08-11
ORD-059825,C1826,45.99,2024-08-12
ORD-059826,C1827,59,2024-08-13
ORD-059827,C1828,75.25,2024-08-14
ORD-059828,C1829,99.5,2024-08-15
ORD-059829,C1830,120,2024-08-16
ORD-059830,C1831,150,2024-08-17
ORD-059831,C1832,185,2024-08-18
ORD-059832,C1833,210,2024-08-19
ORD-059833,C1834,275,2024-08-20
ORD-059834,C1835,350,2024-08-21
ORD-059835,C1836,499.99,2024-08-22
ORD-059836,C1837,15.99,2024-08-23
ORD-059837,C1838,25,2024-08-24
ORD-059838,C1839,33.5,2024-08-25
ORD-059839,C1840,45.99,2024-08-26
ORD-059840,C1841,59,2024-08-27
ORD-059841,C1842,75.25,2024-08-28
ORD-059842,C1843,99.5,2024-08-29
ORD-059843,C1844,120,2024-08-30
ORD-059844,C1845,150,2024-08-31
ORD-059845,C1846,185,2024-09-01
ORD-059846,C1847,210,2024-09-02
ORD-059847,C1848,275,2024-09-03
ORD-059848,C1849,350,2024-09-04
ORD-059849,C1850,499.99,2024-09-05
ORD-059850,C1851,15.99,2024-09-06
ORD-059851,C1852,25,2024-09-07
ORD-059852,C1853,33.5,2024-09-08
ORD-059853,C1854,45.99,2024-09-09
ORD-059854,C1855,59,2024-09-10
ORD-059855,C1856,75.25,2024-09-11
ORD-059856,C1857,99.5,2024-09-12
ORD-059857,C1858,120,2024-09-13
ORD-059858,C1859,150,2024-09-14
ORD-059859,C1860,185,2024-09-15
ORD-059860,C1861,210,2024-09-16
ORD-059861,C1862,275,2024-09-17
ORD-059862,C1863,350,2024-09-18
ORD-059863,C1864,499.99,2024-09-19
ORD-059864,C1865,15.99,2024-09-20
ORD-059865,C1866,25,2024-09-21
ORD-059866,C1867,33.5,2024-09-22
ORD-059867,C1868,45.99,2024-09-23
ORD-059868,C1869,59,2024-09-24
ORD-059869,C1870,75.25,2024-09-25
ORD-059870,C1871,99.5,2024-09-26
ORD-059871,C1872,120,2024-09-27
ORD-059872,C1873,150,2024-09-28
ORD-059873,C1874,185,2024-09-29
ORD-059874,C1875,210,2024-09-30
ORD-059875,C1876,275,2024-10-01
ORD-059876,C1877,350,2024-10-02
ORD-059877,C1878,499.99,2024-10-03
ORD-059878,C1879,15.99,2024-10-04
ORD-059879,C1880,25,2024-10-05
ORD-059880,C1881,33.5,2024-10-06
ORD-059881,C1882,45.99,2024-10-07
ORD-059882,C1883,59,2024-10-08
ORD-059883,C1884,75.25,2024-10-09
ORD-059884,C1885,99.5,2024-10-10
ORD-059885,C1886,120,2024-10-11
ORD-059886,C1887,150,2024-10-12
ORD-059887,C1888,185,2024-10-13
ORD-059888,C1889,210,2024-10-14
ORD-059889,C1890,275,2024-10-15
ORD-059890,C1891,350,2024-10-16
ORD-059891,C1892,499.99,2024-10-17
ORD-059892,C1893,15.99,2024-10-18
ORD-059893,C1894,25,2024-10-19
ORD-059894,C1895,33.5,2024-10-20
ORD-059895,C1896,45.99,2024-10-21
ORD-059896,C1897,59,2024-10-22
ORD-059897,C1898,75.25,2024-10-23
ORD-059898,C1899,99.5,2024-10-24
ORD-059899,C1900,120,2024-10-25
ORD-059900,C1901,150,2024-10-26
ORD-059901,C1902,185,2024-10-27
ORD-059902,C1903,210,2024-10-28
ORD-059903,C1904,275,2024-10-29
ORD-059904,C1905,350,2024-10-30
ORD-059905,C1906,499.99,2024-10-31
ORD-059906,C1907,15.99,2024-11-01
ORD-059907,C1908,25,2024-11-02
ORD-059908,C1909,33.5,2024-11-04
ORD-059909,C1910,45.99,2024-11-05
ORD-059910,C1911,59,2024-11-06
ORD-059911,C1912,75.25,2024-11-07
ORD-059912,C1913,99.5,2024-11-08
ORD-059913,C1914,120,2024-11-09
ORD-059914,C1915,150,2024-11-10
ORD-059915,C1916,185,2024-11-11
ORD-059916,C1917,210,2024-11-12
ORD-059917,C1918,275,2024-11-13
ORD-059918,C1919,350,2024-11-14
ORD-059919,C1920,499.99,2024-11-15
ORD-059920,C1921,15.99,2024-11-16
ORD-059921,C1922,25,2024-11-17
ORD-059922,C1923,33.5,2024-11-18
ORD-059923,C1924,45.99,2024-11-19
ORD-059924,C1925,59,2024-11-20
ORD-059925,C1926,75.25,2024-11-21
ORD-059926,C1927,99.5,2024-11-22
ORD-059927,C1928,120,2024-11-23
ORD-059928,C1929,150,2024-11-24
ORD-059929,C1930,185,2024-11-25
ORD-059930,C1931,210,2024-11-26
ORD-059931,C1932,275,2024-11-27
ORD-059932,C1933,350,2024-11-28
ORD-059933,C1934,499.99,2024-11-29
ORD-059934,C1935,15.99,2024-11-30
ORD-059935,C1936,25,2024-12-01
ORD-059936,C1937,33.5,2024-12-02
ORD-059937,C1938,45.99,2024-12-03
ORD-059938,C1939,59,2024-12-04
ORD-059939,C1940,75.25,2024-12-05
ORD-059940,C1941,99.5,2024-12-06
ORD-059941,C1942,120,2024-12-07
ORD-059942,C1943,150,2024-12-08
ORD-059943,C1944,185,2024-12-09
ORD-059944,C1945,210,2024-12-10
ORD-059945,C1946,275,2024-12-11
ORD-059946,C1947,350,2024-12-12
ORD-059947,C1948,499.99,2024-12-13
ORD-059948,C1949,15.99,2024-12-14
ORD-059949,C1950,25,2024-12-15
ORD-059950,C1951,33.5,2024-12-16
ORD-059951,C1952,45.99,2024-12-17
ORD-059952,C1953,59,2024-12-18
ORD-059953,C1954,75.25,2024-12-19
ORD-059954,C1955,99.5,2024-12-20
ORD-059955,C1956,120,2024-12-21
ORD-059956,C1957,150,2024-12-22
ORD-059957,C1958,185,2024-12-23
ORD-059958,C1959,210,2024-12-24
ORD-059959,C1960,275,2024-12-25
ORD-059960,C1961,350,2024-12-26
ORD-059961,C1962,499.99,2024-12-27
ORD-059962,C1963,15.99,2024-12-28
ORD-059963,C1964,25,2024-12-29
ORD-059964,C1965,33.5,2024-12-30
ORD-059965,C1966,45.99,2024-12-31
ORD-059966,C1967,59,2025-01-01
ORD-059967,C1968,75.25,2025-01-02
ORD-059968,C1969,99.5,2025-01-03
ORD-059969,C1970,120,2025-01-04
ORD-059970,C1971,150,2025-01-05
ORD-059971,C1972,185,2025-01-06
ORD-059972,C1973,210,2025-01-07
ORD-059973,C1974,275,2025-01-08
ORD-059974,C1975,350,2025-01-09
ORD-059975,C1976,499.99,2025-01-10
ORD-059976,C1977,15.99,2025-01-11
ORD-059977,C1978,25,2025-01-12
ORD-059978,C1979,33.5,2025-01-13
ORD-059979,C1980,45.99,2025-01-14
ORD-059980,C1981,59,2025-01-15
ORD-059981,C1982,75.25,2025-01-16
ORD-059982,C1983,99.5,2025-01-17
ORD-059983,C1984,120,2025-01-18
ORD-059984,C1985,150,2025-01-19
ORD-059985,C1986,185,2025-01-20
ORD-059986,C1987,210,2025-01-21
ORD-059987,C1988,275,2025-01-22
ORD-059988,C1989,350,2025-01-23
ORD-059989,C1990,499.99,2025-01-24
ORD-059990,C1991,15.99,2025-01-25
ORD-059991,C1992,25,2025-01-26
ORD-059992,C1993,33.5,2025-01-27
ORD-059993,C1994,45.99,2025-01-28
ORD-059994,C1995,59,2025-01-29
ORD-059995,C1996,75.25,2025-01-30
ORD-059996,C1997,99.5,2025-01-31
ORD-059997,C1998,120,2025-02-01
ORD-059998,C1999,150,2025-02-02
ORD-059999,C2000,185,2025-02-03
ORD-060000,C1,210,2024-01-01
ORD-060001,C2,275,2024-01-02
ORD-060002,C3,350,2024-01-03
ORD-060003,C4,499.99,2024-01-04
ORD-060004,C5,15.99,2024-01-05
ORD-060005,C6,25,2024-01-06
ORD-060006,C7,33.5,2024-01-07
ORD-060007,C8,45.99,2024-01-08
ORD-060008,C9,59,2024-01-09
ORD-060009,C10,75.25,2024-01-10
ORD-060010,C11,99.5,2024-01-11
ORD-060011,C12,120,2024-01-12
ORD-060012,C13,150,2024-01-13
ORD-060013,C14,185,2024-01-14
ORD-060014,C15,210,2024-01-15
ORD-060015,C16,275,2024-01-16
ORD-060016,C17,350,2024-01-17
ORD-060017,C18,499.99,2024-01-18
ORD-060018,C19,15.99,2024-01-19
ORD-060019,C20,25,2024-01-20
ORD-060020,C21,33.5,2024-01-21
ORD-060021,C22,45.99,2024-01-22
